AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Ema_Acc,Ema_Gyr,isDone,Activity
1526,1393,823,-105,-518,298,1224,742,False,1
1150,1283,656,147,-376,262,843,690,False,1
995,1034,409,149,-184,193,492,613,False,1
942,880,267,9,-58,126,316,518,False,1
914,816,191,-97,13,85,240,440,False,1
893,802,183,-102,47,36,214,375,False,1
874,805,186,-39,46,1,202,312,False,1
870,775,183,51,20,-21,179,261,False,1
893,693,139,115,6,-56,138,234,False,1
890,554,90,122,23,-90,52,218,False,1
876,400,32,86,47,-112,36,204,False,1
873,272,-40,45,74,-99,84,189,False,1
886,396,14,47,91,-69,29,176,False,1
912,429,-10,81,106,-58,146,170,True,1
1066,1912,-547,290,-26,-99,1256,130,False,1
1311,1856,-639,209,-158,-265,1360,179,False,1
1459,1821,-376,115,-228,-417,1363,240,False,1
1572,1755,-43,282,-220,-477,1356,311,False,1
1694,1433,-106,454,-209,-492,1221,389,False,1
1812,1170,-241,366,-236,-526,1170,448,False,1
1656,1175,-35,308,-268,-549,1030,495,False,1
1504,1134,205,376,-231,-548,894,536,False,1
1359,1068,412,461,-177,-536,776,575,False,1
1386,1026,692,437,-83,-538,858,599,False,1
1420,1190,986,379,-8,-522,1098,608,False,1
1231,1364,1020,338,78,-565,1101,619,False,1
1470,964,677,163,211,-680,883,641,False,1
1504,461,208,-24,262,-707,586,664,False,1
1390,278,-593,-17,324,-700,536,685,False,1
1535,-700,-1579,192,241,-612,1310,685,False,1
1451,-2274,-2010,66,33,-455,2364,640,False,1
1033,-2517,-1680,-43,-167,-277,2197,577,False,1
966,-2240,-1637,107,-56,-21,1937,486,False,1
881,-1954,-1501,186,-60,206,1616,445,False,1
730,-1441,-1345,181,-65,371,1102,439,False,1
648,-889,-1330,152,-48,498,726,456,False,1
727,-184,-1281,72,-83,524,484,472,False,1
644,778,-873,0,-143,487,334,479,False,1
228,1657,-379,66,-94,408,715,467,False,1
-22,1656,-419,83,-33,237,708,424,False,1
-88,1200,-536,-40,20,111,317,363,False,1
-105,933,-632,-80,18,42,131,309,False,1
-44,540,-795,-49,10,5,37,257,False,1
31,270,-854,-71,-4,-3,103,220,False,1
44,155,-797,-96,-12,-9,186,195,False,1
158,77,-755,-115,1,-4,224,179,False,1
257,7,-637,-155,-13,5,313,174,False,1
154,-42,-447,-230,-52,13,525,186,False,1
56,-108,-321,-309,-29,21,656,211,False,1
62,-238,-293,-406,34,62,617,251,False,1
39,-263,-234,-532,64,160,645,313,False,1
104,-85,-144,-626,95,274,803,388,False,1
401,232,-119,-658,155,408,521,468,False,1
874,690,-64,-723,144,505,115,553,False,1
924,1118,-52,-817,-2,433,451,627,False,1
1134,1231,246,-844,-184,342,691,687,False,1
1189,1432,524,-690,-329,322,933,716,False,1
1167,1421,788,-430,-398,301,1000,704,False,1
1094,1252,617,-226,-367,282,773,666,False,1
1153,1098,546,-70,-344,281,683,623,False,1
1161,968,446,94,-272,324,576,585,False,1
1191,883,361,86,-233,341,525,552,False,1
1163,925,280,10,-181,308,512,513,False,1
964,876,252,-66,-40,80,326,352,False,1
921,663,112,-45,10,20,140,291,False,1
881,560,58,-46,29,-16,45,244,False,1
847,419,7,-64,44,-32,55,212,False,1
882,362,4,-70,10,-23,46,184,False,1
877,373,15,-58,-17,-5,46,159,False,1
890,399,12,-35,-18,2,24,135,False,1
924,392,7,-20,-9,-2,3,112,False,1
926,382,-6,-22,2,-8,111,94,True,1
963,1878,-161,379,47,-168,1116,150,False,1
1207,2155,-468,211,46,-311,1513,196,False,1
1425,2514,-126,195,-118,-468,1892,261,False,1
1650,2396,99,372,-160,-604,1910,354,False,1
1821,1920,133,473,-181,-679,1649,452,False,1
1761,1516,180,493,-195,-701,1330,537,False,1
1592,1144,209,539,-199,-661,971,605,False,1
1204,963,47,527,-247,-598,542,651,False,1
1179,734,250,480,-197,-528,411,668,False,1
1099,629,631,427,-107,-462,414,662,False,1
802,735,1128,259,61,-429,567,630,False,1
912,1330,1009,222,339,-442,902,624,False,1
1413,1351,644,240,409,-530,1058,641,False,1
1513,1006,186,132,294,-643,826,657,False,1
1497,488,185,2,416,-655,585,680,False,1
1443,-439,-1150,85,278,-597,896,677,False,1
1428,-1668,-1924,125,207,-458,1919,645,False,1
1227,-2377,-2090,13,52,-269,2394,571,False,1
1075,-2302,-1966,0,-53,-61,2212,472,False,1
922,-1886,-1453,111,-140,178,1553,428,False,1
796,-1503,-1102,175,-146,351,1026,426,False,1
729,-1039,-1022,144,-109,479,629,443,False,1
771,-430,-991,51,-125,527,327,463,False,1
826,420,-828,-21,-151,503,242,475,False,1
642,1631,-318,-20,-143,435,781,472,False,1
10,2035,-135,-58,-70,260,1039,432,False,1
-224,1499,-233,-88,-5,99,533,372,False,1
-218,691,-603,-45,24,44,57,311,False,1
-130,342,-926,-81,-6,37,4,267,False,1
-116,290,-953,-103,-39,21,2,236,False,1
66,168,-925,-65,-52,16,57,205,False,1
149,6,-794,-62,-77,19,192,184,False,1
95,-28,-506,-101,-87,43,484,175,False,1
-5,-16,-333,-113,-45,60,666,167,False,1
23,-184,-385,-153,35,92,572,170,False,1
122,-206,-380,-246,81,162,550,197,False,1
144,-129,-302,-365,83,236,641,246,False,1
240,-88,-293,-532,118,306,611,321,False,1
521,157,-269,-678,140,373,392,414,False,1
782,673,2,-655,13,416,31,486,False,1
797,839,87,-572,-105,455,160,537,False,1
969,999,79,-642,-74,488,393,591,False,1
1227,1398,212,-575,-91,511,872,627,False,1
1317,1469,279,-384,-172,491,992,631,False,1
1336,1309,230,-322,-220,449,884,624,False,1
1378,1169,221,-317,-222,419,820,613,False,1
1451,1086,262,-286,-238,385,831,597,False,1
1448,1075,343,-247,-276,343,835,578,False,1
1261,1122,358,-206,-257,295,725,551,False,1
1118,1107,378,-132,-163,235,618,504,False,1
1015,1000,318,-72,-67,143,459,437,False,1
944,833,222,-47,-1,70,278,367,False,1
922,678,135,-33,41,22,152,305,False,1
916,517,66,-25,64,2,53,257,False,1
894,441,44,-25,48,10,2,217,False,1
878,458,54,-15,20,19,8,179,False,1
894,444,43,6,5,13,0,146,False,1
914,428,44,24,8,11,10,122,False,1
905,416,30,35,18,7,3,106,False,1
910,414,27,48,28,1,109,95,True,1
1042,1849,-262,160,35,-166,1138,95,False,1
1199,1881,-130,225,-64,-300,1234,152,False,1
1253,1715,-16,254,-108,-415,1124,221,False,1
1344,1598,21,297,-89,-480,1088,291,False,1
1454,1384,10,354,-85,-515,1007,359,False,1
1450,1184,42,403,-140,-506,872,419,False,1
1356,1028,130,437,-175,-484,706,470,False,1
1249,986,364,443,-169,-455,632,507,False,1
1625,1121,905,438,-272,-476,1171,546,False,1
1258,1458,892,365,66,-520,1122,564,False,1
1410,1555,818,339,208,-611,1252,597,False,1
1535,1358,588,363,234,-690,1132,640,False,1
1601,834,289,305,252,-739,828,680,False,1
1475,149,-116,210,261,-748,487,708,False,1
1321,-694,-590,171,289,-685,604,718,False,1
1212,-1477,-919,135,280,-541,1120,699,False,1
995,-1938,-1337,161,148,-347,1556,641,False,1
903,-2142,-1606,118,103,-105,1825,550,False,1
843,-1798,-1523,81,0,87,1502,464,False,1
764,-1259,-1267,127,-81,249,942,429,False,1
645,-1012,-1133,172,-88,359,650,425,False,1
630,-848,-1084,101,-74,448,513,433,False,1
699,-392,-1057,1,-88,489,326,445,False,1
820,288,-1055,-75,-131,481,366,457,False,1
704,1205,-680,-59,-178,430,552,459,False,1
66,1892,-299,36,-150,303,916,435,False,1
-184,1367,-360,6,-38,131,425,375,False,1
-226,796,-648,-72,28,41,50,318,False,1
-171,396,-838,-67,26,24,57,269,False,1
-138,162,-879,-63,-11,30,95,229,False,1
-113,123,-839,-83,-22,28,144,201,False,1
13,65,-827,-102,-6,32,170,182,False,1
152,-29,-755,-140,-18,39,229,175,False,1
64,-59,-550,-212,-68,49,443,185,False,1
32,-29,-411,-277,-43,62,586,205,False,1
73,-44,-380,-313,17,95,610,230,False,1
54,-74,-340,-360,37,137,647,261,False,1
71,-13,-242,-437,40,190,747,304,False,1
243,87,-194,-509,68,257,677,358,False,1
476,264,-133,-579,82,334,439,421,False,1
661,494,-44,-631,57,391,173,485,False,1
912,759,-4,-630,8,389,186,536,False,1
1235,1080,109,-523,-122,398,644,563,False,1
1244,1201,193,-431,-287,400,739,581,False,1
1176,1213,276,-449,-304,373,711,596,False,1
1279,1347,384,-418,-237,393,896,601,False,1
1411,1498,495,-257,-317,399,1116,594,False,1
1290,1323,447,-131,-342,317,901,572,False,1
1202,1084,418,-83,-319,273,671,543,False,1
1107,905,374,-100,-275,248,477,511,False,1
1044,800,341,-157,-212,229,358,479,False,1
996,793,302,-200,-147,207,308,447,False,1
883,819,300,-49,-49,88,241,321,False,1
855,708,220,21,0,46,131,267,False,1
811,551,130,45,36,11,10,225,False,1
843,419,52,42,69,2,57,196,False,1
883,401,11,35,75,14,30,173,False,1
914,449,14,50,72,26,165,157,True,1
848,-730,-1164,-39,268,-496,614,583,False,1
921,-1581,-1869,22,196,-348,1615,546,False,1
859,-2031,-2214,56,50,-188,2124,477,False,1
788,-2138,-2004,127,-42,19,2034,409,False,1
740,-1667,-1729,45,-133,183,1513,373,False,1
481,-1065,-1281,131,-157,325,733,375,False,1
396,-814,-1201,163,-97,418,503,392,False,1
569,-475,-1059,51,-108,458,292,408,False,1
627,492,-810,-1,-120,456,136,420,False,1
406,1227,-614,46,-117,384,430,417,False,1
137,1352,-577,-6,-73,260,476,387,False,1
-52,1172,-508,-70,-57,140,278,343,False,1
-233,759,-565,-60,-38,67,25,294,False,1
-324,340,-669,-55,-28,42,182,250,False,1
-331,168,-775,-72,-16,39,140,216,False,1
-300,131,-848,-69,-11,33,91,188,False,1
-252,113,-876,-56,-13,23,81,163,False,1
-168,111,-889,-47,-7,18,88,140,False,1
-114,88,-869,-53,-6,13,119,123,False,1
-56,42,-787,-79,0,7,209,114,False,1
-19,-60,-727,-113,21,10,270,114,False,1
-45,-146,-651,-157,32,45,331,124,False,1
-56,-109,-581,-201,58,97,406,145,False,1
35,-62,-540,-236,91,150,455,175,False,1
100,-20,-490,-267,99,198,499,209,False,1
103,43,-446,-308,101,235,540,247,False,1
191,86,-394,-362,117,270,553,291,False,1
321,222,-334,-431,116,326,486,343,False,1
458,514,-211,-457,136,387,279,397,False,1
646,695,-158,-407,115,410,38,435,False,1
752,792,-103,-348,56,419,96,458,False,1
872,891,-81,-360,30,421,249,477,False,1
1032,923,-49,-344,20,409,385,488,False,1
1218,938,15,-289,-2,425,537,493,False,1
1397,1004,68,-240,-39,441,721,495,False,1
1398,978,28,-162,-35,417,706,485,False,1
1473,870,0,-113,-8,393,710,470,False,1
1481,867,-1,-90,-4,385,716,455,False,1
1344,947,-20,-45,50,360,644,437,False,1
1276,948,-77,11,109,293,591,412,False,1
1209,835,-164,32,121,184,478,374,False,1
1163,613,-259,-14,92,85,339,324,False,1
1119,471,-260,-116,27,27,241,284,False,1
1074,463,-159,-188,-45,-3,180,265,False,1
1020,412,-76,-222,-93,-42,102,261,False,1
972,351,-22,-249,-111,-70,33,265,False,1
914,263,-26,-252,-95,-74,48,268,False,1
899,321,31,-222,-70,-61,44,262,False,1
905,347,58,-160,-39,-40,29,243,False,1
905,370,53,-68,-8,-21,20,209,False,1
926,350,18,19,17,-11,9,172,False,1
951,281,-43,62,26,-8,7,151,False,1
963,240,-71,49,20,-11,5,132,False,1
967,247,-79,20,14,-13,1,111,False,1
970,253,-69,-5,11,-20,4,93,False,1
967,268,-56,-16,12,-25,5,81,False,1
962,248,-59,-10,15,-29,4,71,False,1
965,207,-80,-10,17,-32,9,64,False,1
965,200,-84,-12,16,-24,10,58,False,1
970,223,-68,-4,12,-10,20,49,True,1
1272,1843,-134,191,-112,-166,1243,125,False,1
1420,1730,-106,228,-111,-327,1240,182,False,1
1574,1520,-153,176,-89,-440,1193,242,False,1
1749,1560,-131,157,-55,-515,1347,302,False,1
1918,1588,53,202,-84,-579,1490,365,False,1
1887,1413,133,285,-181,-603,1361,430,False,1
1779,1195,195,322,-156,-597,1151,483,False,1
1662,1017,336,324,-110,-574,977,520,False,1
1498,933,436,402,-122,-547,817,554,False,1
1420,836,896,475,-68,-517,875,584,False,1
1138,730,1212,448,24,-514,815,603,False,1
1154,740,1239,389,138,-518,847,615,False,1
1123,639,1020,320,186,-563,646,627,False,1
1158,-506,-758,153,265,-581,473,650,False,1
985,-1440,-1603,1,203,-505,1369,629,False,1
871,-1597,-1911,-28,78,-335,1638,572,False,1
881,-1574,-1987,69,14,-152,1683,491,False,1
820,-1741,-1911,96,-66,22,1712,416,False,1
770,-1478,-1607,71,-116,178,1315,378,False,1
625,-1088,-1280,125,-133,313,792,374,False,1
555,-977,-1208,147,-133,423,649,393,False,1
562,-544,-1088,87,-151,494,339,419,False,1
612,370,-924,37,-171,511,168,443,False,1
455,1278,-570,37,-137,454,471,449,False,1
59,1819,-326,-16,-89,307,848,423,False,1
-189,1519,-414,-70,-22,146,585,371,False,1
-281,977,-593,-20,-5,64,176,310,False,1
-302,480,-813,-18,-20,29,8,256,False,1
-312,293,-869,-54,-27,16,31,217,False,1
-337,233,-863,-56,-35,10,44,187,False,1
-250,207,-884,-47,-33,6,58,161,False,1
-148,224,-845,-57,-42,0,113,142,False,1
-95,206,-783,-68,-38,-5,184,129,False,1
-88,157,-702,-70,-28,-9,275,118,False,1
-36,52,-664,-92,-4,-6,332,113,False,1
-10,-50,-618,-143,9,4,379,119,False,1
5,-135,-580,-204,32,37,404,137,False,1
-13,-159,-468,-266,36,99,505,167,False,1
27,-78,-360,-298,55,167,630,202,False,1
127,-34,-342,-307,88,244,633,242,False,1
339,-43,-329,-378,90,333,525,296,False,1
504,116,-166,-495,54,412,456,366,False,1
628,481,3,-510,21,485,208,433,False,1
903,874,39,-402,67,553,257,484,False,1
1119,1078,-81,-301,33,591,555,520,False,1
1295,1284,-34,-328,-36,558,823,545,False,1
1379,1377,22,-354,-76,516,948,562,False,1
1526,1396,92,-360,-86,501,1070,574,False,1
1450,1298,123,-370,-91,445,949,576,False,1
1392,1295,267,-335,-88,392,919,565,False,1
1295,1288,322,-200,-77,347,854,534,False,1
1146,1233,299,-40,-42,299,709,488,False,1
1060,1083,164,48,8,220,524,435,False,1
1040,842,24,9,25,111,338,371,False,1
988,617,-25,-101,8,9,165,317,False,1
929,513,-11,-173,3,-31,61,288,False,1
888,483,37,-175,-4,-27,11,266,False,1
876,471,62,-136,-18,-18,292,240,True,1
1210,1401,-582,232,-89,-131,940,120,False,1
1341,1330,-639,212,-142,-254,993,168,False,1
1338,1369,-597,81,-196,-344,1005,215,False,1
1400,1695,-377,54,-181,-413,1230,263,False,1
1602,1880,-197,202,-160,-471,1477,317,False,1
1706,1649,-117,269,-193,-527,1375,378,False,1
1706,1502,4,257,-203,-558,1272,432,False,1
1634,1276,201,306,-194,-567,1082,480,False,1
1471,898,316,344,-179,-542,752,517,False,1
1158,584,461,358,-164,-499,376,540,False,1
935,299,585,308,-93,-460,142,544,False,1
816,315,779,226,-14,-427,171,532,False,1
796,580,840,197,103,-403,294,518,False,1
881,809,789,201,178,-443,432,518,False,1
1029,872,541,161,265,-513,453,534,False,1
1188,811,120,95,331,-584,443,562,False,1
1272,277,-784,73,329,-640,519,594,False,1
1240,-915,-1805,131,310,-538,1373,602,False,1
995,-1964,-2290,44,88,-378,2176,560,False,1
707,-2073,-2127,11,10,-213,2053,490,False,1
687,-1977,-1873,86,-47,17,1808,412,False,1
686,-1530,-1495,151,-90,220,1246,386,False,1
790,-939,-1154,160,-68,349,684,386,False,1
674,-524,-1176,82,-110,405,453,394,False,1
785,-137,-1175,77,-126,426,419,405,False,1
761,401,-1087,47,-148,439,386,417,False,1
503,1155,-663,18,-155,394,423,418,False,1
-51,1461,-219,-56,-116,271,478,394,False,1
-221,1315,-336,-83,-14,153,375,350,False,1
-218,880,-633,-50,-10,89,105,301,False,1
-243,572,-747,-65,-49,55,28,260,False,1
-286,423,-758,-83,-53,31,86,228,False,1
-211,237,-849,-75,-48,22,93,201,False,1
-35,138,-877,-72,-63,26,111,180,False,1
48,81,-823,-89,-90,35,171,170,False,1
29,74,-675,-119,-101,45,320,169,False,1
6,35,-540,-141,-78,63,458,169,False,1
46,-36,-445,-164,-39,95,551,174,False,1
37,-78,-404,-201,-6,151,586,189,False,1
56,-78,-360,-258,31,231,627,221,False,1
122,1,-313,-338,74,313,664,270,False,1
244,222,-276,-416,108,403,569,333,False,1
528,567,-266,-507,169,468,180,409,False,1
746,818,-257,-606,138,458,136,481,False,1
855,1103,-33,-670,8,427,395,544,False,1
918,1284,136,-579,-83,397,584,576,False,1
984,1295,242,-447,-155,375,644,581,False,1
956,1247,258,-345,-214,355,592,573,False,1
1064,1180,341,-297,-216,333,625,557,False,1
1077,1052,327,-297,-229,298,540,541,False,1
1098,967,357,-309,-243,260,506,527,False,1
1074,935,420,-250,-252,229,484,506,False,1
1067,904,425,-138,-230,213,461,473,False,1
1036,884,373,-26,-186,209,412,434,False,1
1015,847,281,16,-127,195,351,394,False,1
997,814,253,-3,-88,147,311,349,False,1
954,771,197,-55,-36,83,242,300,False,1
924,687,146,-87,20,42,160,260,False,1
894,626,81,-85,47,13,94,227,False,1
876,556,38,-63,70,3,243,200,True,1
1210,1675,-685,195,78,-79,1176,131,False,1
1341,1730,-519,102,-161,-223,1249,163,False,1
1375,1681,-271,12,-255,-375,1188,221,False,1
1439,1620,-39,51,-207,-462,1167,278,False,1
1595,1526,67,159,-146,-508,1208,333,False,1
1693,1378,48,199,-139,-556,1183,387,False,1
1691,1317,162,232,-133,-601,1149,441,False,1
1561,1197,283,298,-104,-607,987,490,False,1
1420,986,341,357,-81,-613,762,534,False,1
1343,791,642,396,-85,-607,685,573,False,1
1104,652,866,420,-27,-611,547,607,False,1
993,568,1046,403,110,-599,550,631,False,1
1104,548,810,281,262,-574,474,643,False,1
1164,626,434,99,303,-583,391,647,False,1
1129,623,77,-56,336,-593,291,654,False,1
1150,422,-506,-127,394,-609,325,670,False,1
1212,-573,-1864,15,379,-582,1296,675,False,1
1047,-2175,-2564,132,176,-394,2521,630,False,1
788,-2527,-2439,111,16,-142,2599,540,False,1
729,-2159,-2120,139,-65,110,2112,469,False,1
763,-1483,-1567,199,-99,321,1288,453,False,1
758,-1000,-1357,200,-62,436,848,459,False,1
868,-573,-1412,129,-64,496,753,471,False,1
843,49,-1206,48,-118,519,472,483,False,1
657,858,-784,81,-131,494,335,490,False,1
333,1683,-405,30,-101,403,762,475,False,1
-36,2031,-277,-31,-30,246,1050,430,False,1
-231,1489,-582,32,-11,99,615,364,False,1
-322,674,-744,-22,-43,27,54,302,False,1
-368,354,-722,-68,-55,13,115,259,False,1
-340,199,-762,-47,-41,3,142,220,False,1
-243,73,-859,-21,-29,5,104,183,False,1
-149,3,-935,-25,-21,9,53,153,False,1
-76,40,-934,-39,-22,13,62,131,False,1
-16,46,-867,-60,-16,16,131,118,False,1
8,16,-727,-100,-12,23,272,115,False,1
8,-37,-578,-138,-14,40,420,121,False,1
-32,-65,-436,-186,-5,62,558,136,False,1
-7,-126,-354,-236,23,89,624,159,False,1
37,-140,-320,-297,40,145,648,193,False,1
79,-118,-282,-380,44,223,684,243,False,1
161,28,-228,-483,37,302,719,308,False,1
385,299,-173,-577,26,353,482,382,False,1
574,663,-21,-601,-34,366,122,446,False,1
899,1330,202,-421,-293,398,617,557,False,1
930,1393,178,-256,-294,424,684,560,False,1
1080,1317,129,-135,-256,473,708,559,False,1
1295,1302,41,-113,-225,484,836,556,False,1
1406,1201,30,-92,-201,466,849,548,False,1
1427,1201,118,-86,-228,467,868,543,False,1
1248,1202,188,-119,-226,445,742,537,False,1
1050,1309,209,-164,-143,376,691,516,False,1
1006,1282,210,-155,-40,253,643,473,False,1
985,1104,214,-69,13,139,494,409,False,1
910,893,121,10,43,65,280,343,False,1
907,684,41,21,50,33,136,287,False,1
857,591,18,-13,23,14,41,235,False,1
819,575,35,-35,7,-2,317,195,True,1
1057,1668,-367,81,-26,-265,1008,159,False,1
1104,1904,-120,60,-87,-391,1204,208,False,1
1177,1904,18,263,-76,-472,1238,276,False,1
1321,1539,-185,375,-53,-547,1036,353,False,1
1329,1259,-228,375,-109,-577,844,422,False,1
1127,928,-164,381,-176,-571,469,479,False,1
909,670,64,378,-218,-536,131,521,False,1
675,581,283,376,-211,-503,65,549,False,1
640,620,651,364,-82,-456,103,557,False,1
703,1030,711,256,117,-468,435,555,False,1
994,1352,560,150,273,-528,769,566,False,1
1114,1448,441,60,274,-649,879,594,False,1
1143,1038,98,-8,349,-708,547,633,False,1
1278,627,-598,-29,455,-710,544,675,False,1
1471,-284,-1352,21,378,-708,1018,700,False,1
1335,-1503,-1926,131,278,-553,1784,687,False,1
1182,-2025,-1828,4,97,-334,1973,619,False,1
858,-2260,-1986,34,42,-89,2128,516,False,1
940,-2123,-1943,107,-32,166,2027,452,False,1
993,-1436,-1609,104,-106,360,1374,440,False,1
1014,-888,-1456,137,-82,493,984,455,False,1
1067,-294,-1563,132,-102,556,915,480,False,1
1068,594,-1282,55,-167,570,771,503,False,1
702,1593,-482,107,-168,515,806,513,False,1
108,2017,-122,68,-63,361,1023,485,False,1
-160,1755,-336,56,36,187,794,427,False,1
-254,931,-584,24,12,85,127,359,False,1
-348,342,-755,-30,-14,69,101,303,False,1
-301,211,-835,-49,-30,79,87,261,False,1
-254,322,-851,-44,-42,73,55,228,False,1
-211,309,-881,-30,-36,47,42,196,False,1
-132,228,-971,-31,-30,33,6,167,False,1
-30,160,-998,-48,-43,38,11,148,False,1
52,68,-911,-93,-68,70,84,145,False,1
55,47,-706,-174,-84,109,290,160,False,1
66,0,-523,-265,-71,139,472,190,False,1
105,-76,-417,-362,-38,173,563,232,False,1
166,-77,-317,-481,-23,215,633,291,False,1
213,-62,-180,-606,-40,259,714,365,False,1
175,51,-43,-702,-62,293,812,444,False,1
315,95,-3,-748,-59,355,670,521,False,1
702,461,178,-788,-74,474,141,601,False,1
809,1032,357,-744,-241,477,359,664,False,1
923,1253,470,-534,-352,380,625,680,False,1
1035,1424,645,-264,-431,385,874,671,False,1
984,1553,616,-12,-433,410,938,656,False,1
973,1300,398,137,-293,379,671,624,False,1
1081,951,211,157,-211,377,455,591,False,1
1208,770,154,41,-175,394,440,559,False,1
1322,842,143,-27,-132,408,573,533,False,1
1213,998,130,-66,-92,258,576,443,False,1
999,933,155,-124,-89,126,375,393,False,1
910,792,134,-145,-36,39,213,345,False,1
